state,county_name,countyfp,total_reg_count,active_reg_count,inactive_reg_count,active_percentage,inactive_percentage,active_reg_percentage,inactive_reg_percentage
ND,PIERCE,69,2645,2464,181,0.9316,0.0684,0.9315689981096408,0.068431002
ND,RAMSEY,71,6976,6523,453,0.9351,0.0649,0.9350630733944955,0.064936927
ND,RANSOM,73,3497,3307,190,0.9457,0.0543,0.9456677151844438,0.054332284815556194
ND,RENVILLE,75,1535,1509,26,0.9831,0.0169,0.9830618892508143,0.016938110749185668
ND,RICHLAND,77,10434,10000,434,0.9584,0.0416,0.9584052137243627,0.041594786
ND,ROLETTE,79,6694,6587,107,0.984,0.016,0.9840155363011652,0.015984464
ND,SARGENT,81,2598,2493,105,0.9596,0.0404,0.9595842956120092,0.040415704
ND,SHERIDAN,83,931,908,23,0.9753,0.0247,0.9752953813104189,0.024704618689581095
ND,SIOUX,85,2011,1985,26,0.9871,0.0129,0.9870711089010442,0.012928891098955743
ND,SLOPE,87,495,487,8,0.9838,0.0162,0.9838383838383838,0.016161616
ND,STARK,89,19298,18215,1083,0.9439,0.0561,0.9438801948388434,0.056119805
ND,STEELE,91,1265,1228,37,0.9708,0.0292,0.9707509881422924,0.029249012
ND,STUTSMAN,93,13214,12467,747,0.9435,0.0565,0.9434690479794158,0.056530952
ND,TOWNER,95,1440,1392,48,0.9667,0.0333,0.9666666666666667,0.033333333
ND,TRAILL,97,5123,4908,215,0.958,0.042,0.9580324028889322,0.041967597111067734
ND,WALSH,99,5962,5708,254,0.9574,0.0426,0.9573968466957397,0.042603153304260316
ND,WARD,101,36795,34691,2104,0.9428,0.0572,0.942818318,0.057181682
ND,WELLS,103,2856,2741,115,0.9597,0.0403,0.959733894,0.040266106442577033
ND,WILLIAMS,105,19802,18844,958,0.9516,0.0484,0.9516210483789517,0.048378951621048376
NE,ADAMS,1,18952,17993,959,0.9494,0.0506,0.9493984803714648,0.05060152
NE,ANTELOPE,3,4286,4144,142,0.9669,0.0331,0.9668688754083061,0.033131124591693886
NE,ARTHUR,5,334,330,4,0.988,0.012,0.9880239520958084,0.011976047904191617
NE,BANNER,7,504,491,13,0.9742,0.0258,0.9742063492063492,0.025793650793650792
NE,BLAINE,9,343,339,4,0.9883,0.0117,0.9883381924198251,0.011661807580174927
NE,BOONE,11,3593,3467,126,0.9649,0.0351,0.9649318118563874,0.035068188
NE,BOX BUTTE,13,6587,6170,417,0.9367,0.0633,0.9366934871717019,0.063306513
NE,BOYD,15,1259,1231,28,0.9778,0.0222,0.977760127,0.022239872915011914
NE,BROWN,17,2016,1943,73,0.9638,0.0362,0.9637896825396826,0.036210317460317464
NE,BUFFALO,19,30520,28896,1624,0.9468,0.0532,0.9467889908256881,0.053211009
NE,BURT,21,4758,4565,193,0.9594,0.0406,0.9594367381252628,0.040563261874737286
NE,BUTLER,23,5604,5402,202,0.964,0.036,0.963954318,0.036045681655960025
NE,CASS,25,19267,18511,756,0.9608,0.0392,0.9607619245341776,0.039238075
NE,CEDAR,27,5705,5555,150,0.9737,0.0263,0.9737072743207712,0.026292725679228746
NE,CHASE,29,2311,2265,46,0.9801,0.0199,0.9800951968844656,0.019904803
NE,CHERRY,31,3583,3439,144,0.9598,0.0402,0.959810215,0.040189785096288025
NE,CHEYENNE,33,6046,5745,301,0.9502,0.0498,0.9502150181938471,0.049784982
NE,CLAY,35,4071,3928,143,0.9649,0.0351,0.964873495,0.035126505
NE,COLFAX,37,4954,4798,156,0.9685,0.0315,0.9685102947113444,0.031489705288655634
NE,CUMING,39,5583,5325,258,0.9538,0.0462,0.9537882858678131,0.046211714
NE,CUSTER,41,7596,7170,426,0.9439,0.0561,0.9439178515007899,0.056082148
NE,DAKOTA,43,9885,9358,527,0.9467,0.0533,0.946686899,0.053313100657561965
NE,DAWES,45,4803,4510,293,0.939,0.061,0.9389964605454924,0.061003539
NE,DAWSON,47,12619,11834,785,0.9378,0.0622,0.9377922180838418,0.062207781916158174
NE,DEUEL,49,1332,1272,60,0.955,0.045,0.954954955,0.045045045
NE,DIXON,51,3499,3383,116,0.9668,0.0332,0.9668476707630752,0.033152329236924835
NE,DODGE,53,21808,20555,1253,0.9425,0.0575,0.9425440205429201,0.057455979
NE,DOUGLAS,55,354751,331616,23135,0.9348,0.0652,0.9347852437343376,0.065214756
NE,DUNDY,57,1167,1109,58,0.9503,0.0497,0.9502999143101971,0.049700085689802914
NE,FILLMORE,59,3900,3754,146,0.9626,0.0374,0.9625641025641025,0.037435897
NE,FRANKLIN,61,2041,1966,75,0.9633,0.0367,0.9632533072023518,0.036746693
NE,FRONTIER,63,1767,1696,71,0.9598,0.0402,0.9598189020939445,0.040181098
NE,FURNAS,65,3219,3056,163,0.9494,0.0506,0.949363156,0.050636843740292016
NE,GAGE,67,14208,13562,646,0.9545,0.0455,0.9545326576576577,0.045467342
NE,GARDEN,69,1318,1277,41,0.9689,0.0311,0.9688922610015175,0.031107739
NE,GARFIELD,71,1244,1208,36,0.9711,0.0289,0.9710610932475884,0.028938906752411574
NE,GOSPER,73,1416,1347,69,0.9513,0.0487,0.951271186,0.048728813559322036
NE,GRANT,75,428,422,6,0.986,0.014,0.985981308,0.014018691588785047
NE,GREELEY,77,1545,1514,31,0.9799,0.0201,0.9799352750809062,0.020064724919093852
NE,HALL,79,32514,30632,1882,0.9421,0.0579,0.9421172418035307,0.057882758196469215
NE,HAMILTON,81,6825,6600,225,0.967,0.033,0.967032967,0.032967033
NE,HARLAN,83,2284,2197,87,0.9619,0.0381,0.9619089316987741,0.038091068
NE,HAYES,85,612,585,27,0.9559,0.0441,0.9558823529411765,0.044117647
NE,HITCHCOCK,87,1787,1736,51,0.9715,0.0285,0.9714605484051483,0.028539451594851706
NE,HOLT,89,6933,6664,269,0.9612,0.0388,0.9612000576950815,0.038799942304918504
NE,HOOKER,91,517,510,7,0.9865,0.0135,0.9864603481624759,0.013539651837524178
NE,HOWARD,93,4564,4352,212,0.9535,0.0465,0.9535495179666958,0.046450482
NE,JEFFERSON,95,4641,4424,217,0.9532,0.0468,0.9532428355957768,0.046757164
NE,JOHNSON,97,2799,2699,100,0.9643,0.0357,0.9642729546266524,0.035727045
NE,KEARNEY,99,4542,4330,212,0.9533,0.0467,0.9533245266402466,0.046675473
NE,KEITH,101,5459,5110,349,0.9361,0.0639,0.936068877,0.063931123
NE,KEYA PAHA,103,619,606,13,0.979,0.021,0.9789983844911146,0.021001616
NE,KIMBALL,105,2403,2277,126,0.9476,0.0524,0.947565543,0.052434456928838954
NE,KNOX,107,5408,5236,172,0.9682,0.0318,0.9681952662721893,0.031804733727810654
NE,LANCASTER,109,199557,187881,11676,0.9415,0.0585,0.9414904012387438,0.058509599
NE,LINCOLN,111,22459,20723,1736,0.9227,0.0773,0.9227035932143016,0.077296407
NE,LOGAN,113,536,515,21,0.9608,0.0392,0.960820896,0.039179104
NE,LOUP,115,517,502,15,0.971,0.029,0.9709864603481625,0.029013539651837523
NE,MADISON,119,21713,19964,1749,0.9194,0.0806,0.919449178,0.080550822
NE,MCPHERSON,117,329,325,4,0.9878,0.0122,0.9878419452887538,0.012158055
NE,MERRICK,121,5202,4985,217,0.9583,0.0417,0.9582852748942714,0.041714725105728566
NE,MORRILL,123,2929,2822,107,0.9635,0.0365,0.9634687606691703,0.036531239330829635
NE,NANCE,125,2356,2283,73,0.969,0.031,0.9690152801358234,0.03098472
NE,NEMAHA,127,4346,4219,127,0.9708,0.0292,0.970777727,0.029222273
NE,NUCKOLLS,129,2988,2806,182,0.9391,0.0609,0.9390896921017403,0.060910308
NE,OTOE,131,10480,10037,443,0.9577,0.0423,0.9577290076335878,0.042270992
NE,PAWNEE,133,1737,1670,67,0.9614,0.0386,0.9614277489925158,0.038572251
NE,PERKINS,135,1770,1722,48,0.9729,0.0271,0.9728813559322034,0.027118644
NE,PHELPS,137,6173,5910,263,0.9574,0.0426,0.957395108,0.042604892272800905
NE,PIERCE,139,4856,4658,198,0.9592,0.0408,0.9592257001647446,0.0407743
NE,PLATTE,141,20310,19415,895,0.9559,0.0441,0.9559330379123584,0.044066962087641555
NE,POLK,143,3527,3426,101,0.9714,0.0286,0.9713637652395803,0.028636235
NE,RED WILLOW,145,6802,6500,302,0.9556,0.0444,0.9556012937371361,0.044398706262863866
NE,RICHARDSON,147,5065,4798,267,0.9473,0.0527,0.9472852912142152,0.052714709
NE,ROCK,149,1042,1020,22,0.9789,0.0211,0.9788867562380038,0.021113244
NE,SALINE,151,7626,7192,434,0.9431,0.0569,0.943089431,0.056910569105691054
NE,SARPY,153,126585,119807,6778,0.9465,0.0535,0.9464549512185488,0.053545049
NE,SAUNDERS,155,16417,15856,561,0.9658,0.0342,0.9658281050130961,0.034171895
NE,SCOTTS BLUFF,157,21776,20329,1447,0.9336,0.0664,0.9335506980161646,0.066449302
NE,SEWARD,159,11353,10885,468,0.9588,0.0412,0.9587774156610588,0.041222584
NE,SHERIDAN,161,3272,3132,140,0.9572,0.0428,0.9572127139364304,0.042787286063569685
NE,SHERMAN,163,2073,2023,50,0.9759,0.0241,0.9758803666184274,0.024119633
NE,SIOUX,165,817,784,33,0.9596,0.0404,0.9596083231334149,0.040391677
NE,STANTON,167,3659,3516,143,0.9609,0.0391,0.9609182836840667,0.039081716
NE,THAYER,169,3502,3405,97,0.9723,0.0277,0.9723015419760137,0.027698458023986294
NE,THOMAS,171,475,458,17,0.9642,0.0358,0.9642105263157895,0.035789473684210524
NE,THURSTON,173,3649,3370,279,0.9235,0.0765,0.9235406960811181,0.076459304
NE,VALLEY,175,2881,2763,118,0.959,0.041,0.9590419993057966,0.040958000694203404
NE,WASHINGTON,177,15218,14638,580,0.9619,0.0381,0.9618872387961624,0.038112761
NE,WAYNE,179,5106,4860,246,0.9518,0.0482,0.9518213866039953,0.048178613
NE,WEBSTER,181,2223,2155,68,0.9694,0.0306,0.9694107062528116,0.030589293747188485
NE,WHEELER,183,566,543,23,0.9594,0.0406,0.9593639575971732,0.040636042
NE,YORK,185,9185,8589,596,0.9351,0.0649,0.9351115949918345,0.064888405
NH,BELKNAP,1,53801,44460,9341,0.8264,0.1736,0.8263786918458764,0.17362130815412352
NH,CARROLL,3,45788,38701,7087,0.8452,0.1548,0.8452214554031624,0.1547785445968376
NH,CHESHIRE,5,63895,51152,12743,0.8006,0.1994,0.8005634243681039,0.19943657563189607
NH,COOS,7,22977,19084,3893,0.8306,0.1694,0.8305697001349175,0.16943029986508248
NH,GRAFTON,9,80886,63299,17587,0.7826,0.2174,0.7825705313651312,0.21742946863486884
NH,HILLSBOROUGH,11,306027,257921,48106,0.8428,0.1572,0.84280472,0.15719528
NH,MERRIMACK,13,123984,101799,22185,0.8211,0.1789,0.8210656213704994,0.17893437862950057
NH,ROCKINGHAM,15,262880,222400,40480,0.846,0.154,0.8460133901399878,0.15398660986001217
NH,STRAFFORD,17,109314,86652,22662,0.7927,0.2073,0.7926889510950107,0.2073110489049893
NH,SULLIVAN,19,32219,27568,4651,0.8556,0.1444,0.855644185,0.14435581489183402
NJ,ATLANTIC,1,197034,183665,13369,0.9321,0.0679,0.9321487662027873,0.067851234
NJ,BERGEN,3,649614,618168,31446,0.9516,0.0484,0.9515927920272654,0.048407208
NJ,BURLINGTON,5,346800,328545,18255,0.9474,0.0526,0.9473615916955017,0.052638408
NJ,CAMDEN,7,376354,350097,26257,0.9302,0.0698,0.9302332378558484,0.069766762
NJ,CAPE MAY,9,74172,70872,3300,0.9555,0.0445,0.9555088173434719,0.044491183
NJ,CUMBERLAND,11,93195,88159,5036,0.946,0.054,0.9459627662428242,0.054037234
NJ,ESSEX,13,543637,492880,50757,0.9066,0.0934,0.9066343902273024,0.09336561
NJ,GLOUCESTER,15,214342,206552,7790,0.9637,0.0363,0.9636562129680604,0.036343787
NJ,HUDSON,17,385166,348490,36676,0.9048,0.0952,0.9047787187861857,0.095221281
NJ,HUNTERDON,19,102941,99486,3455,0.9664,0.0336,0.9664370853207177,0.033562915
NJ,MERCER,21,250294,233197,17097,0.9317,0.0683,0.9316923298201315,0.06830767
NJ,MIDDLESEX,23,549339,517821,31518,0.9426,0.0574,0.9426255918476569,0.057374408
NJ,MONMOUTH,25,483777,462441,21336,0.9559,0.0441,0.9558970352042366,0.044102965
NJ,MORRIS,27,374354,357854,16500,0.9559,0.0441,0.9559240718678043,0.044075928
NJ,OCEAN,29,463668,441797,21871,0.9528,0.0472,0.9528304735284729,0.047169526
NJ,PASSAIC,31,322464,302553,19911,0.9383,0.0617,0.9382535724918131,0.061746428
NJ,SALEM,33,47288,44077,3211,0.9321,0.0679,0.9320969379123668,0.067903062
NJ,SOMERSET,35,245768,234080,11688,0.9524,0.0476,0.9524429543309137,0.047557046
NJ,SUSSEX,37,112799,106700,6099,0.9459,0.0541,0.9459303717231535,0.054069628
NJ,UNION,39,364975,338878,26097,0.9285,0.0715,0.9284964723611207,0.071503528
NJ,WARREN,41,82430,78277,4153,0.9496,0.0504,0.9496178575761252,0.050382142
NM,BERNALILLO,1,406372,377071,29301,0.9279,0.0721,0.9278961148898054,0.072103885
NM,CATRON,3,2937,2803,134,0.9544,0.0456,0.9543752128021791,0.045624787197820905
NM,CHAVES,5,32737,30307,2430,0.9258,0.0742,0.9257720621926261,0.074227938
NM,CIBOLA,6,14868,13826,1042,0.9299,0.0701,0.9299165994081249,0.070083401
NM,COLFAX,7,7710,7287,423,0.9451,0.0549,0.945136187,0.054863813229571984
NM,CURRY,9,22844,20896,1948,0.9147,0.0853,0.914725967,0.085274033
NM,DEBACA,11,1198,1172,26,0.9783,0.0217,0.9782971619365609,0.021702838063439065
NM,DONA ANA,13,129119,118821,10298,0.9202,0.0798,0.9202441158930909,0.079755884
NM,EDDY,15,32698,30006,2692,0.9177,0.0823,0.9176708055538565,0.082329194
NM,GRANT,17,19251,17836,1415,0.9265,0.0735,0.9264973248142954,0.073502675
NM,GUADALUPE,19,2749,2641,108,0.9607,0.0393,0.9607129865405603,0.039287013459439794
NM,HARDING,21,523,511,12,0.9771,0.0229,0.9770554493307839,0.022944550669216062
NM,HIDALGO,23,2664,2454,210,0.9212,0.0788,0.9211711711711712,0.078828829
NM,LEA,25,33842,31584,2258,0.9333,0.0667,0.933278175,0.066721825
NM,LINCOLN,27,13163,12387,776,0.941,0.059,0.9410468738129606,0.058953126
NM,LOS ALAMOS,28,14423,13607,816,0.9434,0.0566,0.943423698,0.056576302
NM,LUNA,29,12482,11703,779,0.9376,0.0624,0.9375901297868932,0.06240987
NM,MCKINLEY,31,42448,41172,1276,0.9699,0.0301,0.9699396909159442,0.030060309084055787
NM,MORA,33,3565,3528,37,0.9896,0.0104,0.9896213183730715,0.010378681626928472
NM,OTERO,35,35477,32786,2691,0.9241,0.0759,0.9241480395749359,0.07585196
NM,QUAY,37,5257,4890,367,0.9302,0.0698,0.9301883203347917,0.06981168
NM,RIO ARRIBA,39,24525,23219,1306,0.9467,0.0533,0.9467482161060142,0.053251784
NM,ROOSEVELT,41,10185,9165,1020,0.8999,0.1001,0.8998527245949927,0.10014727540500737
NM,SAN JUAN,45,74872,69919,4953,0.9338,0.0662,0.9338470990490437,0.066152901
NM,SAN MIGUEL,47,16621,15606,1015,0.9389,0.0611,0.9389326755309548,0.061067324469045184
NM,SANDOVAL,43,105141,98189,6952,0.9339,0.0661,0.933879267,0.066120733
NM,SANTA FE,49,105382,99050,6332,0.9399,0.0601,0.9399138372777135,0.060086163
NM,SIERRA,51,7716,7216,500,0.9352,0.0648,0.9351995852773458,0.064800415
NM,SOCORRO,53,10171,9572,599,0.9411,0.0589,0.9411070691180808,0.058892931
NM,TAOS,55,24049,22785,1264,0.9474,0.0526,0.9474406420225373,0.052559358
NM,TORRANCE,57,9865,9347,518,0.9475,0.0525,0.9474911302584896,0.05250887
NM,UNION,59,2195,1964,231,0.8948,0.1052,0.8947608200455581,0.10523917995444192
NM,VALENCIA,61,45802,42895,2907,0.9365,0.0635,0.9365311558447229,0.063468844
NV,CARSON CITY,510,42183,38247,3936,0.9067,0.0933,0.9066922693976246,0.093307731
NV,CHURCHILL,1,19049,16992,2057,0.892,0.108,0.8920153288886555,0.10798467111134442
NV,CLARK,3,1626390,1433570,192820,0.8814,0.1186,0.8814429503378648,0.11855704966213516
NV,DOUGLAS,5,43593,40887,2706,0.9379,0.0621,0.9379258137774413,0.062074186
NV,ELKO,7,33260,25935,7325,0.7798,0.2202,0.7797654840649428,0.22023451593505713
NV,ESMERALDA,9,598,580,18,0.9699,0.0301,0.9698996655518395,0.030100334448160536
NV,EUREKA,11,1379,1143,236,0.8289,0.1711,0.8288614938361131,0.17113850616388687
NV,HUMBOLDT,13,11064,9001,2063,0.8135,0.1865,0.8135394070860448,0.18646059291395517
NV,LANDER,15,3660,3367,293,0.9199,0.0801,0.9199453551912569,0.080054645
NV,LINCOLN,17,3384,2699,685,0.7976,0.2024,0.7975768321513003,0.20242316784869976
NV,LYON,19,48242,44511,3731,0.9227,0.0773,0.9226607520417893,0.077339248
NV,MINERAL,21,3693,2975,718,0.8056,0.1944,0.8055781207690225,0.19442187923097753
NV,NYE,23,41224,32298,8926,0.7835,0.2165,0.7834756452551912,0.21652435474480886
NV,PERSHING,27,3501,3175,326,0.9069,0.0931,0.9068837475007141,0.093116252
NV,STOREY,29,3984,3608,376,0.9056,0.0944,0.9056224899598394,0.09437751
NV,WASHOE,31,354691,313046,41645,0.8826,0.1174,0.8825879427445298,0.11741205725547026
NV,WHITE PINE,33,5442,4750,692,0.8728,0.1272,0.8728408673281882,0.12715913267181184
NY,ALBANY,1,209033,203651,5382,0.9743,0.0257,0.974252869,0.025747130835801046
NY,ALLEGANY,3,27126,26392,734,0.9729,0.0271,0.9729410897294108,0.02705891
NY,BRONX,5,711390,701726,9664,0.9864,0.0136,0.9864153277386525,0.013584672261347503
NY,BROOME,7,128317,125677,2640,0.9794,0.0206,0.9794259529134877,0.020574047
NY,CATTARAUGUS,9,48705,47279,1426,0.9707,0.0293,0.9707216918180885,0.029278308
NY,CAYUGA,11,49474,47870,1604,0.9676,0.0324,0.9675789303472531,0.032421069652746895
NY,CHAUTAUQUA,13,81126,79292,1834,0.9774,0.0226,0.9773931908389419,0.022606809161058106
NY,CHEMUNG,15,53279,51928,1351,0.9746,0.0254,0.9746429174721748,0.025357083
NY,CHENANGO,17,30715,29871,844,0.9725,0.0275,0.972521569,0.027478430734168974
NY,CLINTON,19,51141,49717,1424,0.9722,0.0278,0.9721554134647348,0.027844586535265246
NY,COLUMBIA,21,46310,45140,1170,0.9747,0.0253,0.9747354782984237,0.025264521701576333
NY,CORTLAND,23,29703,28860,843,0.9716,0.0284,0.9716190283809716,0.028380971619028382
NY,DELAWARE,25,30595,29944,651,0.9787,0.0213,0.9787220134008825,0.021277986599117504
NY,DUTCHESS,27,207652,202647,5005,0.9759,0.0241,0.9758971741182363,0.024102826
NY,ERIE,29,632569,612482,20087,0.9682,0.0318,0.968245361,0.031754639
NY,ESSEX,31,25585,24980,605,0.9764,0.0236,0.9763533320304866,0.023646667969513386
NY,FRANKLIN,33,27484,26915,569,0.9793,0.0207,0.9792970455537767,0.020702954
NY,FULTON,35,34430,33223,1207,0.9649,0.0351,0.9649433633459192,0.035056637
NY,GENESEE,37,38533,37931,602,0.9844,0.0156,0.9843770274829367,0.015622972517063296
NY,GREENE,39,33225,32647,578,0.9826,0.0174,0.9826034612490594,0.017396538750940556
NY,HAMILTON,41,4118,4034,84,0.9796,0.0204,0.9796017484215639,0.020398251578436135
NY,HERKIMER,43,40562,39400,1162,0.9714,0.0286,0.9713524974113702,0.028647503
NY,JEFFERSON,45,61745,59845,1900,0.9692,0.0308,0.9692282775933274,0.030771722406672607
NY,KINGS,47,1454222,1431896,22326,0.9846,0.0154,0.9846474609791352,0.015352539020864765
NY,LEWIS,49,17917,17307,610,0.966,0.034,0.9659541217837808,0.034045878
NY,LIVINGSTON,51,41551,40406,1145,0.9724,0.0276,0.9724435031647854,0.027556496835214557
NY,MADISON,53,45015,43423,1592,0.9646,0.0354,0.9646340108852605,0.035365989
NY,MONROE,55,505395,492869,12526,0.9752,0.0248,0.9752154255582267,0.024784574441773267
NY,MONTGOMERY,57,30196,29500,696,0.977,0.023,0.9769505894820506,0.023049410517949398
NY,NASSAU,59,995965,975095,20870,0.979,0.021,0.9790454483842304,0.020954552
NY,NEW YORK,61,965764,948935,16829,0.9826,0.0174,0.9825744177666593,0.017425582
NY,NIAGARA,63,145551,141375,4176,0.9713,0.0287,0.9713090257023311,0.028690974
NY,ONEIDA,65,138766,135924,2842,0.9795,0.0205,0.9795194788348731,0.020480521165126903
NY,ONONDAGA,67,318996,311536,7460,0.9766,0.0234,0.9766141268229068,0.023385873
NY,ONTARIO,69,80248,77490,2758,0.9656,0.0344,0.9656315422191207,0.034368457780879276
NY,ORANGE,71,253457,245467,7990,0.9685,0.0315,0.9684759150467338,0.031524085
NY,ORLEANS,73,25591,24873,718,0.9719,0.0281,0.9719432613028017,0.028056738697198234
NY,OSWEGO,75,76842,74816,2026,0.9736,0.0264,0.9736342104578225,0.026365789542177456
NY,OTSEGO,77,37441,36575,866,0.9769,0.0231,0.9768702759007505,0.023129724099249484
NY,PUTNAM,79,73202,71146,2056,0.9719,0.0281,0.9719133357012103,0.028086664
NY,QUEENS,81,1224134,1204422,19712,0.9839,0.0161,0.9838971877261803,0.016102812273819697
NY,RENSSELAER,83,107744,105438,2306,0.9786,0.0214,0.9785974160974161,0.021402583902583903
NY,RICHMOND,85,310262,305527,4735,0.9847,0.0153,0.9847387047076341,0.015261295292365806
NY,ROCKLAND,87,211495,208328,3167,0.985,0.015,0.9850256507246035,0.014974349275396582
NY,SARATOGA,91,182025,175097,6928,0.9619,0.0381,0.9619392940530147,0.038060706
NY,SCHENECTADY,93,102825,100191,2634,0.9744,0.0256,0.9743836615609045,0.025616338
NY,SCHOHARIE,95,20923,20362,561,0.9732,0.0268,0.973187401,0.026812598575730057
NY,SCHUYLER,97,12767,12477,290,0.9773,0.0227,0.9772851883762826,0.022714811623717395
NY,SENECA,99,20897,20362,535,0.9744,0.0256,0.974398239,0.025601761
NY,ST. LAWRENCE,89,62813,61391,1422,0.9774,0.0226,0.977361374,0.022638625762182986
NY,STEUBEN,101,62552,60348,2204,0.9648,0.0352,0.9647653152577056,0.035234685
NY,SUFFOLK,103,1075884,1053547,22337,0.9792,0.0208,0.9792384680876377,0.020761532
NY,SULLIVAN,105,50998,49929,1069,0.979,0.021,0.9790383936624966,0.020961606337503432
NY,TIOGA,107,33331,32235,1096,0.9671,0.0329,0.9671176982388767,0.032882302
NY,TOMPKINS,109,60240,58760,1480,0.9754,0.0246,0.9754316069057105,0.024568393094289508
NY,ULSTER,111,131079,128065,3014,0.977,0.023,0.9770062328824602,0.022993767117539803
NY,WARREN,113,48050,46325,1725,0.9641,0.0359,0.9640998959417274,0.035900104
NY,WASHINGTON,115,40116,39011,1105,0.9725,0.0275,0.9724548808455479,0.027545119
NY,WAYNE,117,61001,59056,1945,0.9681,0.0319,0.968115277,0.031884723
NY,WESTCHESTER,119,641340,625733,15607,0.9757,0.0243,0.9756650138771946,0.024334986122805376
NY,WYOMING,121,25437,24546,891,0.965,0.035,0.9649722844675079,0.035027716
NY,YATES,123,14244,13794,450,0.9684,0.0316,0.968407751,0.031592249
OH,ADAMS,1,17049,14650,2399,0.8593,0.1407,0.8592879347762332,0.14071206522376678
OH,ALLEN,3,64003,54550,9453,0.8523,0.1477,0.8523037982594566,0.1476962017405434
OH,ASHLAND,5,34055,30263,3792,0.8887,0.1113,0.8886507120833945,0.11134928791660549
OH,ASHTABULA,7,58964,50487,8477,0.8562,0.1438,0.8562343124618411,0.14376568753815888
OH,ATHENS,9,36942,29791,7151,0.8064,0.1936,0.8064262898597802,0.1935737101402198
OH,AUGLAIZE,11,32018,28633,3385,0.8943,0.1057,0.8942782185020925,0.10572178149790742
OH,BELMONT,13,42304,36247,6057,0.8568,0.1432,0.8568220499243571,0.14317795007564296
OH,BROWN,15,28630,24836,3794,0.8675,0.1325,0.867481663,0.13251833740831295
OH,BUTLER,17,245962,211187,34775,0.8586,0.1414,0.8586163716346428,0.14138362836535726
OH,CARROLL,19,17710,15591,2119,0.8804,0.1196,0.8803500846979108,0.11964991530208921
OH,CHAMPAIGN,21,26323,23155,3168,0.8796,0.1204,0.8796489761805265,0.12035102381947346
OH,CLARK,23,85173,72584,12589,0.8522,0.1478,0.8521949444072652,0.1478050555927348
OH,CLERMONT,25,145453,127710,17743,0.878,0.122,0.878015579,0.12198442108447402
OH,CLINTON,27,27289,23693,3596,0.8682,0.1318,0.8682252922422954,0.13177470775770456
OH,COLUMBIANA,29,63468,55270,8198,0.8708,0.1292,0.8708325455347576,0.12916745446524233
OH,COSHOCTON,31,22134,19046,3088,0.8605,0.1395,0.8604861299358453,0.1395138700641547
OH,CRAWFORD,33,27203,23587,3616,0.8671,0.1329,0.8670734845421461,0.13292651545785392
OH,CUYAHOGA,35,858091,707723,150368,0.8248,0.1752,0.8247645063285829,0.17523549367141714
OH,DARKE,37,33801,30412,3389,0.8997,0.1003,0.8997366941806455,0.10026330581935446
OH,DEFIANCE,39,25608,22284,3324,0.8702,0.1298,0.8701968134957826,0.12980318650421743
OH,DELAWARE,41,160116,146448,13668,0.9146,0.0854,0.9146368882560144,0.085363112
OH,ERIE,43,52293,45931,6362,0.8783,0.1217,0.8783393570841221,0.12166064291587785
OH,FAIRFIELD,45,109576,96198,13378,0.8779,0.1221,0.8779112214353508,0.1220887785646492
OH,FAYETTE,47,17038,14598,2440,0.8568,0.1432,0.8567907031341707,0.1432092968658293
OH,FRANKLIN,49,857090,717256,139834,0.8369,0.1631,0.8368502724334668,0.16314972756653326
OH,FULTON,51,28453,25240,3213,0.8871,0.1129,0.8870769338909781,0.11292306610902189
OH,GALLIA,53,18283,15403,2880,0.8425,0.1575,0.8424766176229284,0.15752338237707159
OH,GEAUGA,55,66863,60390,6473,0.9032,0.0968,0.9031901051403617,0.096809895
OH,GREENE,57,115652,100518,15134,0.8691,0.1309,0.8691419084840729,0.1308580915159271
OH,GUERNSEY,59,23675,20476,3199,0.8649,0.1351,0.8648785638859556,0.13512143611404434
OH,HAMILTON,61,568983,480837,88146,0.8451,0.1549,0.8450814874961114,0.15491851250388852
OH,HANCOCK,63,49477,42987,6490,0.8688,0.1312,0.86882794,0.13117205974493198
OH,HARDIN,65,17332,14869,2463,0.8579,0.1421,0.8578929148396031,0.14210708516039694
OH,HARRISON,67,9573,8178,1395,0.8543,0.1457,0.8542776559072391,0.14572234409276089
OH,HENRY,69,18922,16807,2115,0.8882,0.1118,0.8882253461579114,0.11177465384208858
OH,HIGHLAND,71,26914,23440,3474,0.8709,0.1291,0.8709221966262911,0.12907780337370886
OH,HOCKING,73,17865,15556,2309,0.8708,0.1292,0.8707528687377554,0.1292471312622446
OH,HOLMES,75,17723,14878,2845,0.8395,0.1605,0.8394741296620211,0.1605258703379789
OH,HURON,77,35877,31195,4682,0.8695,0.1305,0.869498565,0.13050143546004403
OH,JACKSON,79,20284,16897,3387,0.833,0.167,0.8330211003746796,0.16697889962532045
OH,JEFFERSON,81,43332,36491,6841,0.8421,0.1579,0.8421259115665097,0.15787408843349027
OH,KNOX,83,42505,36505,6000,0.8588,0.1412,0.8588401364545347,0.14115986354546525
OH,LAKE,85,161289,143080,18209,0.8871,0.1129,0.8871032742468489,0.11289672575315117
OH,LAWRENCE,87,40394,32537,7857,0.8055,0.1945,0.8054909144922513,0.19450908550774867
OH,LICKING,89,124625,108438,16187,0.8701,0.1299,0.8701143430290873,0.12988565697091273
OH,LOGAN,91,31352,27256,4096,0.8694,0.1306,0.8693544271497831,0.13064557285021688
OH,LORAIN,93,215233,184903,30330,0.8591,0.1409,0.8590829473175582,0.1409170526824418
